"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","neg_log10_padj","status","status_strict","gene_name","description"
"YOR030W",93.5859470530952,-1.11555994885262,0.29268829061014,2.511547245045e-05,0.000315626401207201,3.50082667650493,"Down in thin","Down in thin","DFG16","Probable multiple transmembrane protein; involved in diploid invasive and pseudohyphal growth upon nitrogen starvation; is glycosylated and phosphorylated; interacts with Rim21p and Rim9p in the plasma membrane to form a pH-sensing complex in the Rim101 pathway and is required to maintain Rim21p levels; required for accumulation of processed Rim101p"
"YOR369C",456.068027440606,1.01204707163229,0.263377456732053,2.59161890214765e-05,0.000325018872604731,3.48809142046689,"Up in thin","Up in thin","RPS12","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S12, no bacterial homolog"
"YIL070C",116.678638265628,1.00415117887564,0.261076909100823,2.65644150497144e-05,0.000332464291022607,3.47825499410419,"Up in thin","Up in thin","MAM33","Acidic protein that forms a homo-oligomeric complex in the mitochondrial matrix; binds to a subset of unassembled mitoribosome large subunit (mtLSU) proteins and is required for mtLSU assembly; subunit of a complex containing Mrx6p, Pim1p, and Pet20p that may regulate mtDNA replication; related to the human complement receptor gC1q-R"
"YKR013W",48.0776628674622,1.47896285927522,0.402907680565195,2.67457694204994e-05,0.000334048083233492,3.47619101588306,"Up in thin","Up in thin","PRY2","Sterol binding protein involved in the export of acetylated sterols; role in sterol export is redundant with that of PRY1; redundant role with PRY1 and PRY3 in the export of free fatty acids; may be involved in detoxification of hydrophobic compounds; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP), antigen 5, and pathogenesis related 1 proteins)"
"YKL215C",68.2031416324925,-1.25884604551548,0.340160701722874,2.78012881045831e-05,0.000346521167683914,3.46027023081399,"Down in thin","Down in thin","OXP1","5-oxoprolinase; enzyme is ATP-dependent and functions as a dimer; similar to mouse Oplah gene; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress"
"YBL043W",74.0485488448637,1.24187243925643,0.332211531493537,2.79383718166611e-05,0.00034751913514806,3.45902127723094,"Up in thin","Up in thin","ECM13","Non-essential protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; ECM13 has a paralog, YJR115W, that arose from the whole genome duplication"
"YLL062C",25.0133175188626,1.62797327970361,0.446071626483496,2.80224724604384e-05,0.000347855335328661,3.45860133114196,"Up in thin","Up in thin","MHT1","S-methylmethionine-homocysteine methyltransferase; functions along with Sam4p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio"
"YKL038W",172.455114490792,-1.09165083237951,0.289591267216595,2.86802980487389e-05,0.000355297594729804,3.44940773255883,"Down in thin","Down in thin","RGT1","Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog, EDS1, that arose from the whole genome duplication"
"YMR143W",180.220200471908,0.948951222440819,0.246918800574422,2.92408590744596e-05,0.000361507172533126,3.44188308160415,"Not significant","Not significant","RPS16A","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S16 and bacterial S9; RPS16A has a paralog, RPS16B, that arose from the whole genome duplication"
"YCR091W",33.712719363686,-1.5159329628776,0.412070115236462,2.96110042114425e-05,0.000365342248317291,3.43730010290407,"Down in thin","Down in thin","KIN82","Putative serine/threonine protein kinase; implicated in the regulation of phospholipid asymmetry through the activation of phospholipid translocases (flippases); involved in the phosphorylation of upstream inhibitory kinase Ypk1p along with Fpk1p; has a redundant role in the cellular response to mating pheromone; KIN82 has a paralog, FPK1, that arose from the whole genome duplication"
"YOR293W",154.543261914575,1.17357061858519,0.312817893176481,2.97343213835058e-05,0.000366122603701955,3.4363734577888,"Up in thin","Up in thin","RPS10A","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10, no bacterial homolog; RPS10A has a paralog, RPS10B, that arose from the whole genome duplication; mutations in the human homolog associated with Diamond-Blackfan anemia"
"YGL131C",107.376665544785,-1.02338027819014,0.269693850254845,2.99748222452316e-05,0.000368339801582029,3.43375135018256,"Down in thin","Down in thin","SNT2","Subunit of Snt2C complex, RING finger ubiquitin ligase (E3); physically associates with Ecm5p and Rpd3p; along with Ecm5p, recruits Rpd3p to small number of promoters; colocalizes with Ecm5p, independently of Rpd3p, to promoters of stress response genes upon oxidative stress; involved in ubiquitination, degradation of excess histones; interacts with Ubc4p; role in regulating genes encoding amine transporters; relocalizes from nucleus to cytoplasm upon DNA replication stress"
"YBL059C-A",95.8194503014605,1.16192829331532,0.310066021114328,3.10216301955557e-05,0.00038043628982276,3.4197180624022,"Up in thin","Up in thin","CMC2","Protein involved in respiratory chain complex assembly or maintenance; protein of the mitochondrial intermembrane space; contains twin Cx9C motifs that can form coiled coil-helix-coiled-coil helix fold"
"YBL099W",1406.57988193434,0.897528937690749,0.233654378026639,3.12832214426204e-05,0.000382873965246529,3.41694416390611,"Not significant","Not significant","ATP1","Alpha subunit of the F1 sector of mitochondrial F1F0 ATP synthase; which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; F1 translationally regulates ATP6 and ATP8 expression to achieve a balanced output of ATP synthase genes encoded in nucleus and mitochondria; phosphorylated; N-terminally propionylated in vivo"
"YMR320W",15.8173051344865,-1.96273618484548,0.54809647731966,3.18239157655981e-05,0.000388710955092826,3.4103732194168,"Down in thin","Down in thin",NA,"Putative protein of unknown function; conserved among S. cerevisiae strains; YMR320W is not an essential gene"
"YDR025W",76.5320975670017,1.11396184293112,0.297339909229369,3.26246092967985e-05,0.000397693987327974,3.40045097499346,"Up in thin","Up in thin","RPS11A","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S11 and bacterial S17; N-terminally propionylated in vivo; RPS11A has a paralog, RPS11B, that arose from the whole genome duplication"
"YMR174C",76.8672708562177,-1.54120446730865,0.425184000437857,3.290078566148e-05,0.000400260057099243,3.39765774700933,"Down in thin","Down in thin","PAI3","Cytoplasmic proteinase A (Pep4p) inhibitor; dependent on Pbs2p and Hog1p protein kinases for osmotic induction; intrinsically unstructured, N-terminal half becomes ordered in the active site of proteinase A upon contact"
"YJL048C",156.071544649107,-1.12345426557221,0.302395542513351,3.29988826204638e-05,0.000400653764087105,3.39723077276675,"Down in thin","Down in thin","UBX6","UBX (ubiquitin regulatory X) domain-containing protein; interacts with Cdc48p, transcription is repressed when cells are grown in media containing inositol and choline; UBX6 has a paralog, UBX7, that arose from the whole genome duplication"
"YLR007W",71.7515183653544,-1.17218674346909,0.316476545531119,3.32576719450159e-05,0.000402193473223952,3.39556498139174,"Down in thin","Down in thin","NSE1","Component of the SMC5-SMC6 complex; this complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair"
"YNL271C",331.059977643559,-1.06493471389391,0.283255631249442,3.32121026299877e-05,0.000402193473223952,3.39556498139174,"Down in thin","Down in thin","BNI1","Formin; polarisome component; nucleates the formation of linear actin filaments, involved in budding and mitotic spindle orientation which require the formation of polarized actin cables; recruited to the division site in a Glc7p/Ref2p dependent manner following release of Bnr1p; spatially focuses Bni1p at mating projection tips, and with Bud6p organizes Bni1p into clusters that nucleate actin assembly during mating projection formation; some functional redundancy with BNR1"
"YDL184C",114.079538135087,1.14071624344202,0.307296947358646,3.53369348316706e-05,0.000426492312473331,3.37008879258673,"Up in thin","Up in thin","RPL41A","Ribosomal 60S subunit protein L41A; comprises only 25 amino acids; rpl41a rpl41b double null mutant is viable; homologous to mammalian ribosomal protein L41, no bacterial homolog; RPL41A has a paralog, RPL41B, that arose from the whole genome duplication"
"YPR121W",15.6282727168134,-2.02494016832846,0.578764300730467,3.54992869493022e-05,0.000427605047343867,3.36895717712871,"Down in thin","Down in thin","THI22","Protein with similarity to hydroxymethylpyrimidine phosphate kinases; member of a gene family with THI20 and THI21; not required for thiamine biosynthesis; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively"
"YHR096C",35.0376043488703,-1.42197816161631,0.393900361824573,3.59805819147401e-05,0.000431696155059726,3.36482181940901,"Down in thin","Down in thin","HXT5","Hexose transporter with moderate affinity for glucose; induced in the presence of non-fermentable carbon sources, induced by a decrease in growth rate, contains an extended N-terminal domain relative to other HXTs; HXT5 has a paralog, HXT3, that arose from the whole genome duplication"
"YJL200C",80.8744975414612,1.2070105461492,0.328467774898333,3.59715408110959e-05,0.000431696155059726,3.36482181940901,"Up in thin","Up in thin","ACO2","Putative mitochondrial aconitase isozyme; similarity to Aco1p, an aconitase required for the TCA cycle; expression induced during growth on glucose, by amino acid starvation via Gcn4p, and repressed on ethanol"
"YKL035W",335.116775692036,-0.929511310931143,0.245270936624822,3.61784844171639e-05,0.000433217804563092,3.36329370286711,"Not significant","Not significant","UGP1","UDP-glucose pyrophosphorylase (UGPase); catalyses the reversible formation of UDP-Glc from glucose 1-phosphate and UTP, involved in a wide variety of metabolic pathways, expression modulated by Pho85p through Pho4p; involved in PKA-mediated oxidative stress resistance and long-term survival in stationary phase; UGP1 has a paralog, YHL012W, that arose from the whole genome duplication"
"YPR020W",262.369157386061,1.1467687425234,0.309318431379736,3.63902672831593e-05,0.000434899370766384,3.36161122069264,"Up in thin","Up in thin","ATP20","Subunit g of the mitochondrial F1F0 ATP synthase; reversibly phosphorylated on two residues; unphosphorylated form is required for dimerization of the ATP synthase complex, which in turn determines oligomerization of the complex and the shape of inner membrane cristae"
"YOR062C",33.6500275032927,-1.3972254957434,0.386738107127572,3.73321774698268e-05,0.000445283016983551,3.35136386846855,"Down in thin","Down in thin",NA,"Protein of unknown function; similar to Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; YOR062C has a paralog, YKR075C, that arose from the whole genome duplication"
"YDR001C",362.047446752164,-0.903223898988243,0.238093135561622,3.76980138331958e-05,0.00044876834826822,3.3479777815585,"Not significant","Not significant","NTH1","Neutral trehalase, degrades trehalose; required for thermotolerance and may mediate resistance to other cellular stresses; phosphorylated and activated by Cdc28p at the G1/S phase transition to coordinately regulate carbohydrate metabolism and the cell cycle; inhibited by Dcs1p; NTH1 has a paralog, NTH2, that arose from the whole genome duplication"
"YPL249C-A",155.407814869101,0.965173989974845,0.255648417453192,3.78917692821079e-05,0.000450195582406331,3.34659877087696,"Not significant","Not significant","RPL36B","Ribosomal 60S subunit protein L36B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L36, no bacterial homolog; RPL36B has a paralog, RPL36A, that arose from the whole genome duplication"
"YDL029W",93.1957388703513,1.08943192774324,0.293437115930419,3.7999987207661e-05,0.00045041630431682,3.34638589713836,"Up in thin","Up in thin","ARP2","Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity; required for efficient Golgi-to-ER trafficking in COPI mutants"
"YLR134W",390.752107656935,-1.07874888991452,0.291100097637447,3.8089210482775e-05,0.00045041630431682,3.34638589713836,"Down in thin","Down in thin","PDC5","Minor isoform of pyruvate decarboxylase; key enzyme in alcoholic fermentation, decarboxylates pyruvate to acetaldehyde, regulation is glucose- and ethanol-dependent, repressed by thiamine, involved in amino acid catabolism"
"YPL250W-A",136.170652962503,0.968159206757056,0.256890650347198,3.81320447953206e-05,0.00045041630431682,3.34638589713836,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps the verified ORF RPL36B/YPL249C-A; identified by fungal homology and RT-PCR"
"YMR158W",35.3854834687816,1.59888337638164,0.447069131413315,3.83245578224246e-05,0.000451814661368816,3.34503968034735,"Up in thin","Up in thin","MRPS8","Mitochondrial ribosomal protein of the small subunit"
